Normal 1;Normal2;Impersonation;Replay 1;Replay 2
29;48;37;24;33
29;48;37;24;33
29;48;37;24;34
29;48;37;24;33
29;48;35;24;33
29;48;36;24;33
29;48;35;24;33
29;48;35;24;33
30;48;36;24;33
29;48;37;24;33
29;48;36;24;33
29;48;34;24;33
29;48;34;24;33
29;48;34;24;32
29;48;33;24;33
29;48;34;24;33
29;48;33;24;33
29;48;33;24;33
29;48;32;24;33
29;48;34;24;33
29;48;31;24;33
29;48;33;24;33
29;48;31;24;33
29;48;34;24;33
29;48;33;25;33
29;48;35;24;33
29;48;34;24;33
29;48;34;24;33
29;48;36;24;33
29;48;35;24;33
29;48;34;24;33
29;48;36;24;33
29;48;36;24;34
29;48;35;24;33
29;48;34;24;33
29;48;35;24;33
29;48;36;24;33
29;48;35;24;33
29;48;34;24;34
29;48;34;24;33
29;48;33;24;33
29;48;33;24;33
29;48;35;24;33
29;48;34;24;33
29;48;34;24;33
29;48;36;24;33
29;48;36;24;33
28;48;35;24;34
29;47;34;24;33
29;48;36;24;33
29;48;34;24;33
29;48;35;25;33
29;48;34;24;33
29;48;36;24;33
29;48;34;24;33
29;48;34;24;34
29;48;35;24;33
29;47;33;24;33
29;48;34;24;33
29;48;34;24;33
29;48;36;24;33
29;48;35;24;33
29;48;34;25;33
29;48;35;24;33
29;48;33;24;33
29;48;34;24;33
29;48;32;24;33
29;48;35;24;33
29;48;33;24;33
29;48;33;24;33
29;48;33;24;33
29;48;35;24;33
29;48;33;24;33
29;48;32;24;33
29;48;33;24;33
29;48;35;24;33
29;48;34;24;33
29;48;35;24;33
29;49;36;24;33
29;48;34;25;33
29;48;36;24;33
29;48;36;24;34
29;48;35;24;33
29;48;36;24;33
29;48;36;24;32
29;48;37;24;33
29;48;37;24;33
29;48;35;24;33
29;48;35;24;33
29;48;35;25;33
29;48;34;24;33
29;48;36;24;33
29;48;35;24;33
29;48;36;25;33
29;48;35;24;33
29;48;34;24;33
29;48;33;24;33
29;48;34;24;33
29;48;34;24;33
29;48;33;24;34
29;48;34;24;33
29;48;34;24;33
29;48;34;24;33
29;48;36;24;33
29;48;33;24;33
29;48;32;24;33
29;48;34;24;33
29;48;33;24;33
29;48;34;24;33
29;48;32;24;34
29;48;34;25;33
29;48;34;24;33
29;48;35;24;33
29;48;33;24;33
29;48;33;24;33
29;48;33;24;33
29;48;35;24;33
29;48;32;24;33
29;48;33;24;33
29;49;34;25;33
29;48;32;24;33
29;48;34;24;33
29;48;35;24;33
29;49;33;24;33
29;49;33;24;33
29;48;35;24;33
29;48;36;24;33
29;48;34;24;33
29;48;33;24;33
29;48;33;24;33
29;48;36;24;33
29;48;34;24;33
29;48;35;24;33
29;48;35;24;33
29;48;34;24;33
29;48;35;24;33
29;48;34;24;33
29;48;36;24;33
29;48;37;24;33
29;48;35;24;33
29;49;33;24;33
29;48;37;24;33
29;48;35;24;33
29;48;35;24;33
29;48;37;24;33
29;48;35;24;33
29;49;35;24;33
29;49;35;24;34
29;48;35;24;33
29;48;36;24;33
29;49;35;24;33
29;48;36;24;33
29;48;36;24;33
29;48;37;24;33
29;48;34;24;33
29;48;37;24;33
29;48;36;24;33
29;48;36;24;33
29;48;37;24;33
29;48;37;24;33
29;48;34;24;34
29;48;35;24;34
29;48;35;24;33
29;48;35;24;33
29;48;33;24;33
29;48;34;24;33
29;48;36;24;33
29;48;33;24;33
29;48;36;24;33
29;48;37;24;33
29;48;36;24;33
29;48;33;24;33
29;48;36;24;34
29;48;34;24;32
29;48;33;24;33
29;48;35;24;33
29;48;36;24;33
29;48;34;24;33
29;48;35;24;33
29;49;34;24;33
29;48;33;24;33
29;48;35;24;33
29;48;34;24;33
29;49;32;25;34
30;49;33;24;34
29;48;33;24;34
29;48;32;24;33
29;48;35;24;33
29;48;35;24;33
29;48;34;25;33
29;48;34;24;33
30;48;34;24;33
29;48;36;24;34
29;48;35;24;33
29;48;35;24;33
29;48;36;24;33
29;48;37;24;33
29;49;35;24;33
29;48;36;24;33
29;49;35;24;34
29;48;36;24;34
29;48;35;24;33
29;48;37;24;33
29;48;36;24;33
29;48;37;24;33
29;48;34;24;34
29;48;34;24;33
29;48;35;25;33
29;48;35;24;33
29;49;33;24;34
29;48;36;24;33
29;48;34;24;33
29;48;36;24;34
29;48;33;24;33
29;48;33;24;32
29;48;35;24;34
29;48;33;24;33
29;48;35;24;33
29;49;34;24;33
29;48;36;24;33
29;48;36;24;33
29;48;37;24;34
29;48;35;24;33
29;48;37;24;33
29;48;35;24;33
29;49;34;24;33
30;49;37;24;34
29;48;35;24;33
29;48;36;24;34
29;48;36;24;33
29;49;35;24;34
29;48;37;24;33
29;48;35;24;33
29;48;35;24;33
29;48;36;24;33
29;49;35;24;33
29;48;33;24;33
29;49;34;24;33
29;48;34;24;33
29;48;34;24;34
29;49;33;24;33
29;49;33;24;34
29;48;35;24;34
29;48;35;24;33
29;49;33;24;33
29;49;34;24;33
29;48;36;24;34
29;49;36;24;34
29;49;36;24;33
29;48;36;24;33
29;48;36;24;33
29;49;36;24;33
29;48;35;24;33
29;49;35;24;33
29;48;34;24;33
29;49;36;24;33
29;48;35;24;33
29;48;35;24;34
29;48;35;24;33
29;48;34;24;33
29;48;36;24;33
30;49;35;24;34
29;48;34;24;33
29;48;36;24;33
29;49;36;24;33
29;48;34;24;33
29;48;34;25;33
29;48;37;24;33
29;48;36;24;33
29;48;35;24;33
29;49;35;24;34
29;48;36;24;33
29;48;37;24;34
29;49;35;25;34
29;48;37;24;33
29;48;35;24;33
29;48;38;24;33
29;49;37;24;33
29;48;37;24;33
29;48;36;24;33
29;49;36;24;33
29;48;36;24;33
29;49;34;24;33
29;48;37;24;33
29;48;36;24;33
29;49;34;24;33
29;48;35;24;33
29;48;37;24;33
29;48;35;24;34
29;49;35;24;33
29;48;37;24;33
29;49;36;24;33
29;49;36;24;34
29;48;35;24;33
29;49;36;24;34
29;49;37;24;33
29;49;34;24;33
29;49;35;24;33
29;48;37;24;33
29;49;35;24;34
29;49;34;24;33
29;49;36;24;33
29;48;34;24;34
29;48;35;24;34
29;49;36;24;33
29;48;37;24;34
29;48;35;24;33
29;48;34;24;33
29;49;37;24;33
29;48;37;24;34
29;48;34;24;33
29;49;34;24;33
30;49;37;24;33
29;49;37;24;33
29;48;34;24;34
29;49;37;24;33
29;48;36;24;33
29;49;37;24;34
29;48;35;24;33
29;49;37;25;33
29;49;37;24;34
29;48;36;24;33
29;49;34;24;34
29;49;36;24;34
29;48;37;24;34
30;48;35;24;33
29;48;34;24;33
29;48;37;24;34
29;48;36;24;33
29;49;35;24;33
29;49;34;24;34
29;48;36;24;33
29;49;35;24;34
29;48;34;24;34
29;49;35;24;34
29;48;34;24;33
29;49;36;24;33
29;49;34;24;34
29;49;34;24;34
29;48;34;24;33
29;48;33;24;33
29;49;33;24;34
29;49;34;24;33
30;48;34;24;33
29;49;34;24;33
29;48;35;24;33
29;48;35;24;34
29;48;34;24;34
29;49;34;24;34
29;49;36;24;33
29;49;35;24;33
29;49;34;24;33
29;49;34;24;33
29;49;36;24;33
29;48;35;24;34
29;48;34;24;34
29;48;33;25;34
29;49;36;24;33
29;48;36;24;34
29;48;33;24;33
29;49;33;24;33
29;49;36;24;34
29;49;36;24;34
29;49;33;25;34
29;49;33;24;33
29;49;35;24;34
29;48;36;24;34
29;49;36;24;34
29;49;35;24;33
29;49;34;24;34
29;49;34;24;33
29;49;36;24;33
29;49;34;24;34
29;49;33;25;33
29;48;35;24;34
29;49;34;24;34
29;48;34;24;33
29;49;36;25;33
29;48;33;24;33
29;48;35;24;34
29;48;33;24;33
29;48;33;24;33
29;49;34;24;33
29;49;34;24;33
29;49;33;24;34
29;48;33;24;34
29;49;34;24;33
29;48;34;24;33
29;49;33;24;34
28;48;32;24;33
29;48;35;24;33
29;49;35;24;33
29;48;34;24;34
29;48;35;24;34
29;49;35;24;33
29;49;34;24;33
29;49;34;24;33
29;48;33;24;34
29;49;35;24;34
29;49;34;24;34
29;48;33;24;33
29;49;33;24;34
29;49;34;24;34
29;49;34;24;34
29;49;32;24;33
29;49;33;24;34
29;49;34;24;33
29;48;35;24;33
29;49;36;25;34
29;49;33;24;34
29;49;35;24;33
29;49;35;24;33
29;48;33;24;34
29;49;34;24;33
29;48;34;24;33
29;49;34;24;33
29;48;33;24;34
29;49;33;24;34
29;49;32;24;33
29;49;32;24;34
29;48;32;24;33
29;49;34;25;34
29;49;31;24;33
29;48;32;24;34
29;48;34;24;34
29;49;34;24;33
29;48;32;24;34
29;49;32;24;34
29;48;34;24;33
29;49;34;24;34
29;49;33;24;34
29;48;33;25;34
29;49;32;24;33
29;49;32;24;33
29;49;32;24;34
29;48;32;24;34
30;48;34;24;33
29;49;35;24;34
29;48;34;24;34
29;48;35;25;33
29;49;34;24;33
29;48;36;24;34
29;49;34;24;33
29;49;36;24;34
29;49;37;24;33
29;48;35;24;33
29;49;35;24;34
29;48;37;24;34
29;49;36;24;34
29;49;37;24;34
29;48;36;24;34
29;49;38;24;34
29;49;35;24;34
29;49;35;24;34
29;49;36;24;34
29;49;37;24;33
29;49;37;24;34
29;49;38;24;34
29;49;35;24;34
29;48;37;24;34
29;49;35;24;34
29;49;38;24;34
29;49;38;24;34
29;49;38;24;33
29;49;38;24;34
29;49;36;25;34
29;48;35;24;34
29;49;35;24;34
29;49;35;24;34
29;48;35;24;34
29;49;36;24;33
29;49;34;24;34
29;49;36;24;35
29;49;34;24;34
29;48;33;24;33
29;49;33;24;34
29;49;35;24;34
29;48;34;24;34
29;49;32;24;34
29;49;34;24;34
29;48;36;24;34
29;48;35;24;34
29;49;35;24;33
29;49;36;24;35
29;49;34;24;34
29;49;34;24;34
29;49;35;25;34
29;49;35;24;34
29;49;36;24;34
29;49;36;24;33
29;48;35;25;34
29;49;36;24;34
29;49;36;24;33
29;49;35;24;34
29;48;35;24;34
29;49;34;24;34
29;49;35;24;34
29;48;35;24;34
29;49;36;24;34
29;48;35;25;34
29;49;35;24;33
29;48;37;24;34
29;49;34;24;34
29;48;35;24;34
29;48;33;24;34
29;49;35;24;34
29;48;36;24;34
29;48;34;24;34
29;48;36;25;33
29;49;33;25;34
29;49;33;24;33
29;49;33;24;34
29;49;35;24;34
29;49;32;24;34
29;49;34;24;34
29;49;33;24;34
29;49;36;24;34
29;49;33;24;34
29;48;36;24;33
29;49;35;24;34
29;49;34;24;33
29;48;35;24;33
29;49;35;24;34
29;49;33;24;33
29;49;34;24;34
29;49;33;24;33
29;49;35;24;34
29;49;34;24;33
29;49;34;24;34
29;49;33;24;33
29;49;33;24;34
29;49;34;24;34
29;48;33;24;33
29;49;33;24;33
29;49;34;24;33
29;48;34;24;33
29;49;35;24;33
29;48;33;24;33
29;49;33;24;34
29;49;32;24;34
29;49;34;24;35
29;49;33;24;33
29;48;35;24;34
29;49;32;24;33
29;49;33;24;34
29;48;35;24;34
29;49;35;24;33
30;49;35;24;34
29;49;34;24;34
30;48;36;24;33
29;49;36;24;33
29;49;37;24;34
29;48;36;23;34
29;49;36;24;33
30;49;35;24;34
29;49;35;24;34
29;49;34;24;34
29;49;34;24;34
29;49;33;24;34
29;49;33;24;34
29;49;35;24;33
29;49;33;24;33
29;49;32;24;34
29;48;35;24;34
29;49;33;24;34
29;49;34;24;33
29;49;34;24;34
29;49;34;24;34
29;49;35;24;34
29;49;35;24;33
29;49;35;24;34
29;49;35;24;34
29;49;36;24;33
29;49;36;24;34
29;49;34;24;33
29;49;34;24;34
29;48;34;24;34
29;48;35;24;34
29;49;36;24;34
29;49;35;24;34
29;49;34;24;34
29;49;34;24;34
29;48;33;24;34
29;49;36;24;34
29;49;36;24;34
29;49;35;24;34
29;49;33;24;34
29;49;36;24;33
29;49;35;24;34
29;49;36;24;34
30;49;36;24;33
29;49;34;24;34
29;49;33;23;34
29;49;34;24;34
29;49;35;23;33
29;49;34;24;34
30;49;36;24;34
29;49;36;24;34
29;49;34;24;33
29;49;36;24;34
29;49;35;24;34
29;49;37;24;34
29;49;36;24;33
29;49;35;24;34
29;49;36;24;35
29;49;35;24;34
29;49;33;24;34
29;48;35;24;34
29;49;35;24;34
29;49;35;24;34
29;49;33;24;34
29;49;34;24;34
29;49;35;24;34
29;49;35;24;34
29;49;34;24;34
29;49;33;24;34
29;49;34;24;34
29;49;34;24;34
29;49;33;24;34
29;49;34;24;34
29;49;34;24;34
29;49;32;24;34
29;49;32;24;34
29;49;35;24;34
29;49;33;24;34
29;49;33;24;34
29;49;34;24;34
29;49;35;24;34
29;48;34;24;34
29;49;33;24;34
29;49;34;24;34
29;49;34;24;34
29;49;32;24;34
29;49;35;24;34
29;49;32;24;34
29;48;35;24;34
29;49;35;24;34
29;49;35;24;34
29;49;33;24;34
29;49;34;24;34
29;49;36;24;33
29;49;34;24;34
29;49;34;24;34
29;49;33;24;34
29;49;33;24;34
30;49;32;24;34
29;49;33;24;34
29;49;32;24;34
29;49;34;24;34
29;49;33;24;34
29;49;31;24;34
29;49;34;24;34
29;49;34;24;34
29;49;35;24;34
29;49;36;24;34
29;49;36;24;34
29;49;34;24;33
29;49;34;24;33
29;49;35;24;34
29;49;34;24;34
29;49;34;24;33
29;49;34;24;34
29;49;35;24;34
29;49;34;24;34
29;48;36;24;34
29;49;35;24;34
29;49;33;24;35
29;49;34;24;34
29;49;33;24;34
29;49;32;24;34
29;49;32;25;34
29;49;33;24;34
29;49;33;24;34
29;49;33;24;34
29;49;33;24;34
29;49;35;24;34
29;49;34;24;34
28;49;35;24;34
29;49;35;24;34
29;49;33;24;34
29;48;34;24;34
28;49;36;24;34
29;48;36;24;34
29;48;34;24;34
29;48;36;24;34
29;48;33;24;34
29;49;35;24;34
29;48;33;24;34
29;48;35;24;34
29;49;33;24;34
30;48;36;24;34
29;48;35;24;34
29;48;33;24;34
29;49;34;24;33
29;49;33;24;34
29;49;35;24;34
29;49;35;24;34
29;49;36;24;34
29;49;33;24;34
29;49;36;25;34
29;49;37;24;34
29;49;36;24;34
29;49;37;24;34
29;49;37;24;34
29;49;35;24;34
29;49;37;24;34
29;49;35;24;34
29;49;34;25;34
29;49;36;24;34
29;49;35;24;34
29;49;34;24;34
29;49;34;24;34
29;49;34;24;34
29;49;34;24;34
29;49;35;24;34
29;49;33;24;34
29;49;36;24;34
29;49;34;24;34
29;49;33;24;34
29;48;36;24;34
29;49;34;24;34
29;49;33;24;34
29;49;35;24;34
29;49;35;24;34
29;49;33;24;34
29;49;34;24;34
29;49;36;24;33
29;49;33;24;34
29;49;36;24;34
29;49;34;24;34
29;49;34;24;34
29;48;34;25;34
29;49;33;24;34
29;49;36;25;33
29;49;32;24;34
29;49;35;24;33
29;49;36;24;34
29;49;33;24;34
29;49;35;24;34
29;48;34;24;34
29;49;36;24;34
29;49;33;24;34
29;49;36;25;34
29;49;36;24;34
29;49;35;24;34
29;48;36;24;34
29;49;37;24;34
29;49;34;24;34
29;49;36;24;34
29;49;36;24;34
29;48;34;24;34
29;49;35;24;34
29;49;35;24;34
29;49;35;24;34
29;49;35;24;34
29;49;35;24;34
29;49;33;24;34
29;49;33;24;34
29;49;34;24;34
29;49;32;24;34
29;49;34;24;34
29;49;32;24;33
29;49;35;24;34
29;49;33;24;34
29;49;32;24;34
29;49;33;24;34
29;49;34;24;34
29;49;32;24;34
29;49;33;24;34
29;48;34;24;34
29;49;35;25;34
29;49;35;24;34
29;49;35;24;34
29;49;36;24;34
29;48;35;24;34
29;49;36;24;34
29;49;34;24;34
29;49;35;24;34
29;49;36;24;34
30;49;34;24;34
29;48;33;24;34
29;49;34;24;34
28;49;35;24;34
29;49;35;24;34
28;49;35;25;34
29;49;34;24;34
29;49;33;24;34
29;49;33;24;35
29;49;35;24;34
29;49;35;24;34
29;48;36;24;35
29;49;33;24;34
29;48;35;24;34
29;48;35;24;34
29;48;37;25;34
29;49;36;25;34
29;48;35;24;34
29;49;35;24;34
29;49;35;24;34
29;49;34;24;34
29;49;36;24;34
29;48;36;24;34
29;49;33;24;34
29;48;34;24;34
29;48;35;24;34
29;49;36;24;34
29;48;33;24;34
29;49;33;25;34
29;48;32;24;34
30;49;33;24;34
29;49;34;24;34
29;49;33;24;34
29;49;33;24;34
29;49;34;24;34
29;49;35;24;34
29;48;33;24;34
29;49;33;24;35
29;49;35;24;34
29;49;35;24;34
29;49;34;24;34
29;49;36;24;34
29;48;35;24;34
29;49;34;24;34
29;49;36;24;34
29;49;35;24;34
29;49;34;24;34
29;49;36;24;34
29;49;36;24;34
29;49;35;24;34
29;49;36;24;34
29;49;34;24;34
29;49;33;24;33
29;49;33;24;35
29;49;34;24;34
29;49;35;24;35
29;49;33;24;34
29;49;35;24;34
29;49;33;24;34
29;49;34;24;34
29;49;35;24;34
29;49;32;24;34
29;49;34;24;34
29;49;34;24;34
29;49;34;24;34
29;49;35;24;34
29;49;34;24;34
29;49;34;24;34
30;49;36;24;34
29;49;36;24;34
29;49;36;24;34
29;49;36;25;35
29;49;36;24;34
29;49;36;24;34
29;49;37;24;34
29;49;38;25;34
29;49;38;24;35
29;49;35;24;34
29;49;37;24;34
29;49;35;24;34
29;49;36;24;34
29;49;37;24;33
29;49;34;24;34
29;49;33;24;34
29;49;33;24;34
29;49;33;24;34
29;49;32;24;34
29;49;35;24;34
29;49;33;24;34
29;49;34;24;34
29;49;34;25;34
29;48;33;24;34
29;48;32;24;34
29;49;33;24;34
29;48;32;24;34
29;49;33;24;34
29;49;33;24;34
29;49;32;24;34
29;49;34;24;34
29;49;34;24;34
29;49;35;24;34
29;49;35;24;34
29;49;34;24;35
29;49;33;24;34
29;49;34;24;34
29;49;34;24;34
29;49;33;24;34
29;49;33;24;34
29;49;33;24;35
29;49;34;24;33
29;49;32;24;34
29;49;35;24;34
29;49;35;24;34
29;48;36;24;34
29;49;34;24;34
30;49;35;24;34
29;49;33;25;34
29;49;33;24;34
29;49;32;24;34
29;49;33;24;34
29;49;34;24;34
29;49;35;24;34
29;49;34;24;34
29;49;35;24;34
29;49;34;24;34
28;49;36;24;34
28;49;33;24;34
29;49;35;24;34
29;48;35;24;34
29;49;33;24;34
29;48;34;24;34
29;49;34;24;34
29;48;33;24;34
29;49;32;25;34
29;49;35;24;34
29;49;33;24;34
29;49;35;24;34
29;49;33;25;34
29;49;32;25;34
30;49;35;24;34
29;49;35;24;34
29;49;32;24;34
29;49;32;24;34
29;49;34;24;34
29;49;32;24;34
29;49;31;24;34
29;49;32;24;34
29;49;33;24;35
29;49;31;24;34
29;49;33;24;34
29;49;32;24;33
29;49;33;24;34
29;49;31;24;34
29;49;32;24;34
29;49;33;24;34
29;49;34;24;34
29;49;34;24;34
29;49;33;24;34
29;49;35;25;34
29;49;33;24;34
29;49;35;25;34
29;49;33;24;34
29;49;34;24;34
29;48;33;24;34
29;49;34;24;34
29;49;32;24;34
29;49;33;24;34
29;49;34;24;34
29;49;33;24;34
29;49;32;24;34
29;49;35;24;34
29;49;32;24;34
29;49;34;24;34
29;49;35;24;35
29;49;36;24;34
29;48;34;24;34
29;49;36;25;34
29;49;35;24;34
29;49;35;24;34
29;49;34;24;34
29;49;35;24;34
29;49;34;24;34
29;49;34;24;34
29;49;35;24;34
29;49;34;24;34
29;49;36;24;34
29;49;37;24;34
29;49;34;24;34
29;49;35;24;35
29;49;35;24;35
29;49;35;24;34
29;49;34;24;34
29;49;35;24;34
29;49;34;24;34
29;49;36;24;34
29;49;34;24;34
29;49;33;24;34
29;49;34;24;34
30;49;33;24;34
29;49;33;24;34
29;49;32;24;34
29;49;32;24;34
29;49;33;24;35
29;49;31;24;34
29;49;33;24;35
29;49;34;24;34
29;49;34;24;33
29;49;33;24;34
29;49;34;24;34
29;49;35;24;34
29;49;35;24;34
30;49;36;25;34
29;49;34;24;35
29;49;33;24;34
29;49;33;24;34
29;49;35;24;34
29;49;33;24;34
29;49;35;24;34
29;49;33;24;34
28;49;33;24;34
29;49;35;24;34
28;49;32;24;34
29;49;33;24;35
29;49;32;24;34
29;49;33;24;34
29;49;32;24;34
29;49;34;24;34
29;49;34;24;34
29;49;32;24;34
29;49;35;24;34
29;48;33;24;34
29;49;35;24;34
29;49;33;24;34
29;49;32;24;34
29;49;33;24;34
29;49;32;24;34
29;49;33;24;34
29;49;32;24;35
29;49;32;24;34
29;49;32;24;34
29;49;34;24;34
28;49;31;24;34
29;48;32;24;34
29;49;31;25;35
29;49;32;25;34
29;49;31;24;35
29;49;31;24;34
29;49;32;24;34
29;49;32;24;34
29;49;30;24;34
29;49;33;24;34
29;49;33;24;34
29;49;32;24;35
29;49;31;24;34
29;49;33;24;34
29;49;34;24;34
29;49;33;25;34
29;49;31;24;34
29;49;35;24;34
29;49;32;24;34
29;49;33;24;34
29;49;34;24;34
29;49;34;24;34
29;49;32;24;34
29;49;32;24;34
29;49;33;24;34
29;49;34;24;35
29;49;33;24;34
29;49;33;24;34
29;49;32;24;35
29;49;32;24;34
29;49;34;24;35
29;49;34;24;34
29;49;32;24;35
29;49;34;24;34
29;49;34;24;34
29;49;35;24;35
29;49;36;24;34
29;49;34;24;34
28;49;33;24;34
29;49;34;25;34
29;49;35;24;35
29;49;34;24;35
29;49;35;24;34
29;49;36;24;34
29;49;34;24;34
29;49;35;24;34
29;49;35;24;34
29;49;36;24;34
29;49;35;24;35
29;49;36;24;34
29;49;37;24;34
29;49;36;24;34
29;49;36;24;34
29;49;36;24;35
29;49;34;24;34
29;49;35;24;35
29;49;35;24;35
29;49;36;24;34
29;49;33;24;35
29;49;36;24;34
29;49;35;24;34
29;49;37;24;34
29;49;34;24;34
29;49;36;25;34
29;50;37;24;35
29;49;37;24;34
29;49;35;24;34
29;49;38;24;34
29;49;37;24;35
29;49;35;24;35
29;49;37;24;34
29;49;35;24;35
29;49;36;24;35
29;49;35;24;34
29;49;34;24;34
29;49;33;24;34
29;49;34;24;34
29;49;35;24;35
29;49;34;24;34
29;49;35;24;34
29;49;34;24;34
29;49;36;24;34
29;49;36;24;34
29;49;34;25;34
29;49;36;24;34
29;49;34;24;35
29;49;34;24;34
29;49;35;24;34
29;49;33;24;34
29;49;34;24;34
29;49;34;24;34
29;49;35;24;34
29;49;34;24;35
29;49;34;24;34
29;49;36;24;34
29;49;34;24;34
29;49;36;24;34
29;49;33;24;34
29;49;34;24;34
29;49;33;24;35
29;49;34;24;34
29;49;35;24;34
29;49;34;24;35
29;49;32;25;34
29;48;33;24;34
29;49;32;25;34
29;49;32;24;34
29;49;33;25;34
29;49;31;24;34
29;49;31;24;34
29;49;34;24;34
28;49;34;24;35
29;49;33;24;34
29;49;35;24;35
29;49;35;24;34
30;49;34;24;34
29;49;35;24;35
29;49;33;24;34
29;49;34;25;34
29;49;33;24;35
29;49;35;24;34
29;49;33;24;34
29;49;32;24;35
29;50;32;24;35
29;49;33;24;35
29;49;32;24;34
29;49;32;24;34
29;49;31;24;34
29;49;34;24;34
29;49;31;24;34
29;49;34;24;34
29;49;32;24;34
29;49;32;25;34
29;49;32;25;34
29;49;34;25;34
29;49;33;24;34
29;49;33;24;35
29;49;34;24;35
29;49;32;25;34
29;49;32;24;34
29;49;35;24;35
29;49;33;24;34
29;49;35;24;34
29;49;34;24;34
29;49;33;24;34
29;49;32;24;34
29;50;34;25;35
29;49;32;24;34
29;49;32;24;34
29;49;33;24;34
29;49;34;25;34
29;49;35;24;35
29;49;33;24;34
29;49;36;24;34
29;49;36;25;35
29;49;33;24;34
29;49;33;24;34
29;49;36;24;34
29;49;34;24;34
29;49;33;24;34
29;49;35;24;34
29;49;36;24;34
29;49;34;25;35
29;49;33;24;34
29;49;35;24;34
29;49;36;24;34
29;49;34;25;34
30;49;35;24;34
29;49;36;24;35
29;49;35;24;34
29;49;35;24;34
29;49;37;24;34
29;49;36;24;34
29;49;37;24;34
29;49;34;24;34
29;49;36;24;34
29;49;36;24;34
29;49;36;24;35
29;49;37;24;34
29;49;35;24;34
29;50;37;25;34
29;49;38;24;35
29;49;35;24;35
29;49;36;24;35
29;49;34;24;34
29;49;36;24;35
29;49;37;24;34
29;49;36;24;34
29;49;36;24;34
29;49;35;24;34
29;49;37;24;34
29;49;36;24;34
29;49;38;24;35
29;49;35;24;34
29;49;38;24;34
29;49;36;24;34
29;49;36;24;34
29;49;37;24;34
29;49;36;24;34
29;49;35;24;35
29;49;36;24;35
29;49;37;24;34
29;49;34;24;34
29;49;34;24;34
29;49;35;24;35
29;49;34;24;34
29;50;34;24;35
29;49;33;24;35
29;49;33;24;34
29;49;35;24;34
29;49;36;24;35
29;49;35;25;35
29;49;35;24;34
29;49;34;24;35
29;49;35;24;34
29;49;35;24;34
29;49;36;24;34
29;49;34;24;34
29;49;36;24;35
29;49;34;24;34
29;49;33;24;35
29;49;36;24;34
29;49;36;25;34
29;50;34;24;34
29;49;36;24;34
29;49;36;24;34
29;49;34;24;35
29;49;34;24;34
29;50;33;24;34
29;49;34;24;35
29;50;35;24;34
29;49;35;24;34
29;49;34;24;34
29;49;33;24;34
29;49;36;24;35
29;49;34;24;34
29;49;35;24;34
29;49;36;24;34
29;49;35;24;35
29;50;35;24;34
29;49;34;24;35
29;49;34;24;34
29;49;33;24;34
29;49;34;24;34
29;49;32;24;34
29;49;32;24;34
29;49;35;24;34
29;50;33;24;34
29;49;33;24;34
29;50;35;25;34
29;49;35;24;35
29;49;34;24;34
29;49;34;24;34
29;49;34;24;34
29;50;33;24;34
29;49;34;24;35
29;49;32;25;34
29;49;35;25;34
29;49;35;24;35
29;49;33;24;35
29;49;34;24;34
29;49;35;25;35
29;49;35;24;34
29;49;36;25;34
29;49;37;24;34
29;49;36;24;34
29;49;37;24;35
29;49;34;25;34
29;49;36;24;35
29;49;36;24;34
29;49;34;24;35
29;49;33;24;34
29;49;33;24;35
29;49;33;24;34
29;49;33;24;34
29;49;32;24;35
29;49;33;24;34
29;49;32;24;34
29;49;32;24;34
29;50;34;24;34
29;50;33;24;34
29;49;33;24;35
29;49;32;24;35
28;49;35;24;34
29;49;35;24;35
29;49;32;24;34
29;49;35;24;35
29;49;35;24;34
29;49;34;24;35
30;49;35;24;35
29;50;33;25;34
29;49;35;24;35
28;49;35;24;34
29;49;36;24;34
30;49;33;24;34
29;49;35;24;35
29;50;34;24;35
29;49;35;24;34
29;49;36;24;34
29;49;37;24;35
29;49;34;24;34
29;49;37;24;34
29;49;34;24;35
29;49;36;24;35
29;49;36;24;34
29;49;37;24;35
29;50;35;24;34
29;49;34;24;35
29;49;37;24;35
29;50;35;25;34
28;49;37;24;34
29;49;36;25;34
29;49;35;24;35
29;49;36;24;34
29;49;37;24;35
29;49;34;24;35
29;49;34;25;34
29;49;36;24;34
29;49;34;25;34
29;49;33;24;34
29;49;35;25;35
29;50;36;24;35
29;49;35;24;35
29;49;37;24;35
29;50;35;24;35
29;49;35;25;34
29;50;35;24;34
29;49;35;24;34
29;49;36;24;34
29;49;34;24;35
29;49;36;24;35
29;49;36;24;35
29;49;34;24;35
29;49;37;25;35
29;50;35;24;34
29;49;34;24;34
29;49;34;24;34
29;50;34;24;34
29;49;33;24;34
29;49;33;24;35
29;49;33;24;35
29;49;32;24;35
29;49;35;24;34
29;49;34;24;34
30;49;35;24;35
28;49;33;24;34
29;49;33;24;35
29;49;32;24;35
29;49;33;24;35
29;49;34;25;35
28;49;34;24;35
28;49;34;24;35
29;50;35;24;34
29;49;35;25;34
29;49;35;24;35
29;49;34;24;34
29;49;35;24;34
29;49;36;24;34
29;49;34;24;34
29;49;36;24;34
29;49;37;24;34
29;49;35;24;35
29;50;37;24;35
29;49;36;24;35
29;49;35;24;35
29;49;36;24;35
29;49;36;24;34
29;49;34;24;34
29;49;33;24;34
29;49;34;24;35
29;49;34;24;34
29;49;35;24;35
29;50;35;24;35
29;50;34;24;35
29;49;35;24;34
29;49;34;24;35
29;49;35;24;35
