t1;t2;t3;t4;t5;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
26;32;25;25;27;;;;;;;;;;;;;;
26;31;25;25;27;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
26;32;25;24;27;;;;;;;;;;;;;;
26;31;25;25;27;;;;;;;;;;;;;;
25;32;25;25;27;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
26;31;26;25;27;;;;;;;;;;;;;;
26;31;25;25;27;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
26;31;25;25;27;;;;;;;;;;;;;;
25;31;25;24;26;;;;;;;;;;;;;;
26;31;25;25;27;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
26;31;25;25;27;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
25;31;26;24;27;;;;;;;;;;;;;;
26;31;25;24;27;;;;;;;;;;;;;;
25;31;25;24;26;;;;;;;;;;;;;;
25;31;25;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;31;25;24;26;;;;;;;;;;;;;;
25;31;25;24;26;;;;;;;;;;;;;;
25;31;26;24;27;;;;;;;;;;;;;;
25;31;26;24;27;;;;;;;;;;;;;;
25;30;25;24;26;;;;;;;;;;;;;;
25;31;26;24;27;;;;;;;;;;;;;;
25;31;26;24;27;;;;;;;;;;;;;;
25;30;25;24;26;;;;;;;;;;;;;;
25;30;26;23;26;;;;;;;;;;;;;;
25;31;26;25;27;;;;;;;;;;;;;;
24;31;26;24;26;;;;;;;;;;;;;;
25;31;26;24;27;;;;;;;;;;;;;;
25;31;26;24;27;;;;;;;;;;;;;;
25;31;26;24;27;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;31;26;24;27;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
24;30;26;24;26;;;;;;;;;;;;;;
24;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
24;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;27;24;27;;;;;;;;;;;;;;
24;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;27;24;27;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;26;25;27;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
25;30;26;24;26;;;;;;;;;;;;;;
24;30;26;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;26;24;26;;;;;;;;;;;;;;
25;30;27;24;27;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;29;26;24;26;;;;;;;;;;;;;;
25;30;27;24;27;;;;;;;;;;;;;;
25;30;27;24;27;;;;;;;;;;;;;;
25;29;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;26;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
23;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;29;28;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;30;27;24;26;;;;;;;;;;;;;;
24;29;28;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;29;28;24;26;;;;;;;;;;;;;;
24;29;28;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
23;29;27;24;26;;;;;;;;;;;;;;
24;29;28;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;27;24;26;;;;;;;;;;;;;;
23;29;27;24;26;;;;;;;;;;;;;;
24;29;28;24;26;;;;;;;;;;;;;;
23;29;27;24;26;;;;;;;;;;;;;;
24;29;27;24;26;;;;;;;;;;;;;;
23;29;27;24;26;;;;;;;;;;;;;;
24;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
24;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
24;29;28;24;26;;;;;;;;;;;;;;
23;30;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;27;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;29;28;24;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;29;28;23;26;;;;;;;;;;;;;;
23;28;28;23;26;;;;;;;;;;;;;;
23;28;28;23;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;29;28;23;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;28;28;23;26;;;;;;;;;;;;;;
23;28;28;23;26;;;;;;;;;;;;;;
23;28;27;24;26;;;;;;;;;;;;;;
23;28;28;23;26;;;;;;;;;;;;;;
23;28;28;23;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;28;29;24;26;;;;;;;;;;;;;;
23;28;28;23;26;;;;;;;;;;;;;;
23;28;28;23;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
22;28;28;24;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;28;28;24;26;;;;;;;;;;;;;;
23;28;28;23;26;;;;;;;;;;;;;;
23;28;29;24;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
22;28;28;24;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
22;28;29;24;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
23;28;29;24;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
23;27;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;24;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;27;29;23;25;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
22;28;29;24;26;;;;;;;;;;;;;;
22;28;29;24;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;24;26;;;;;;;;;;;;;;
22;27;29;24;26;;;;;;;;;;;;;;
23;28;29;23;26;;;;;;;;;;;;;;
22;28;29;24;26;;;;;;;;;;;;;;
22;28;29;24;26;;;;;;;;;;;;;;
22;27;29;23;25;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
23;27;30;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;28;29;23;26;;;;;;;;;;;;;;
22;27;29;23;25;;;;;;;;;;;;;;
22;28;29;24;26;;;;;;;;;;;;;;
22;27;29;23;25;;;;;;;;;;;;;;
22;27;29;24;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;29;23;25;;;;;;;;;;;;;;
23;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;29;23;25;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;28;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;29;23;25;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;29;24;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
23;27;29;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;28;30;24;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
23;27;29;24;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;26;30;24;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;24;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;27;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;27;30;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;24;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;24;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;30;24;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;24;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;24;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;24;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;30;23;25;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
21;26;31;23;25;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;24;26;;;;;;;;;;;;;;
21;26;31;23;25;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;24;26;;;;;;;;;;;;;;
22;26;32;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;25;31;24;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;32;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
22;25;32;23;26;;;;;;;;;;;;;;
22;26;31;23;26;;;;;;;;;;;;;;
23;26;31;23;26;;;;;;;;;;;;;;
23;26;31;23;26;;;;;;;;;;;;;;
23;26;32;23;26;;;;;;;;;;;;;;
23;26;31;23;26;;;;;;;;;;;;;;
23;26;32;23;26;;;;;;;;;;;;;;
23;26;31;23;26;;;;;;;;;;;;;;
23;26;31;23;26;;;;;;;;;;;;;;
23;26;32;23;26;;;;;;;;;;;;;;
24;26;31;23;26;;;;;;;;;;;;;;
23;25;31;23;26;;;;;;;;;;;;;;
23;26;32;23;26;;;;;;;;;;;;;;
23;25;32;23;26;;;;;;;;;;;;;;
24;25;32;23;26;;;;;;;;;;;;;;
23;26;31;23;26;;;;;;;;;;;;;;
23;26;32;23;26;;;;;;;;;;;;;;
24;25;32;23;26;;;;;;;;;;;;;;
24;25;31;23;26;;;;;;;;;;;;;;
24;26;32;23;26;;;;;;;;;;;;;;
24;25;31;23;26;;;;;;;;;;;;;;
24;25;32;23;26;;;;;;;;;;;;;;
24;26;32;23;26;;;;;;;;;;;;;;
25;25;31;23;26;;;;;;;;;;;;;;
25;26;32;23;27;;;;;;;;;;;;;;
25;25;31;23;26;;;;;;;;;;;;;;
25;25;32;23;26;;;;;;;;;;;;;;
24;25;32;23;26;;;;;;;;;;;;;;
25;25;32;23;26;;;;;;;;;;;;;;
25;25;32;23;26;;;;;;;;;;;;;;
25;25;32;23;26;;;;;;;;;;;;;;
25;26;31;24;27;;;;;;;;;;;;;;
25;25;31;23;26;;;;;;;;;;;;;;
25;25;31;23;26;;;;;;;;;;;;;;
25;25;32;23;26;;;;;;;;;;;;;;
25;25;32;23;26;;;;;;;;;;;;;;
26;26;32;23;27;;;;;;;;;;;;;;
26;25;32;23;27;;;;;;;;;;;;;;
26;25;32;23;27;;;;;;;;;;;;;;
26;26;32;23;27;;;;;;;;;;;;;;
26;25;32;23;27;;;;;;;;;;;;;;
26;25;32;23;27;;;;;;;;;;;;;;
26;25;31;23;26;;;;;;;;;;;;;;
26;25;32;23;27;;;;;;;;;;;;;;
26;25;31;23;26;;;;;;;;;;;;;;
26;25;32;23;27;;;;;;;;;;;;;;
26;25;32;23;27;;;;;;;;;;;;;;
27;25;31;23;27;;;;;;;;;;;;;;
26;25;32;23;27;;;;;;;;;;;;;;
27;25;32;23;27;;;;;;;;;;;;;;
26;25;31;23;26;;;;;;;;;;;;;;
27;25;32;23;27;;;;;;;;;;;;;;
27;25;32;23;27;;;;;;;;;;;;;;
27;25;32;23;27;;;;;;;;;;;;;;
27;25;31;24;27;;;;;;;;;;;;;;
27;25;31;24;27;;;;;;;;;;;;;;
27;26;32;23;27;;;;;;;;;;;;;;
27;25;32;23;27;;;;;;;;;;;;;;
27;25;31;23;27;;;;;;;;;;;;;;
27;25;32;23;27;;;;;;;;;;;;;;
27;25;32;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
27;25;32;23;27;;;;;;;;;;;;;;
28;25;31;23;27;;;;;;;;;;;;;;
27;25;31;23;27;;;;;;;;;;;;;;
28;25;32;24;27;;;;;;;;;;;;;;
27;25;32;24;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
28;25;31;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
28;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;24;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
30;25;32;23;28;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
29;25;32;23;27;;;;;;;;;;;;;;
30;25;33;23;28;;;;;;;;;;;;;;
30;25;33;23;28;;;;;;;;;;;;;;
30;25;32;23;28;;;;;;;;;;;;;;
29;25;33;23;28;;;;;;;;;;;;;;
29;25;33;23;28;;;;;;;;;;;;;;
30;25;32;24;28;;;;;;;;;;;;;;
30;25;33;23;28;;;;;;;;;;;;;;
29;25;33;23;28;;;;;;;;;;;;;;
30;25;32;23;28;;;;;;;;;;;;;;
30;24;33;23;28;;;;;;;;;;;;;;
30;25;32;23;28;;;;;;;;;;;;;;
30;25;32;23;28;;;;;;;;;;;;;;
30;24;32;23;27;;;;;;;;;;;;;;
30;25;32;23;28;;;;;;;;;;;;;;
30;25;32;23;28;;;;;;;;;;;;;;
30;25;32;23;28;;;;;;;;;;;;;;
30;25;33;23;28;;;;;;;;;;;;;;
30;24;33;23;28;;;;;;;;;;;;;;
30;25;32;23;28;;;;;;;;;;;;;;
30;25;32;23;28;;;;;;;;;;;;;;
30;25;32;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
30;24;32;23;27;;;;;;;;;;;;;;
30;25;33;23;28;;;;;;;;;;;;;;
30;25;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;32;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;32;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;32;23;28;;;;;;;;;;;;;;
32;25;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;33;22;28;;;;;;;;;;;;;;
31;25;32;22;28;;;;;;;;;;;;;;
31;25;32;23;28;;;;;;;;;;;;;;
31;24;33;23;28;;;;;;;;;;;;;;
31;24;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;32;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;24;32;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;24;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
31;24;33;23;28;;;;;;;;;;;;;;
32;24;32;23;28;;;;;;;;;;;;;;
32;25;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
32;25;33;23;28;;;;;;;;;;;;;;
32;24;33;23;28;;;;;;;;;;;;;;
32;24;33;23;28;;;;;;;;;;;;;;
32;25;32;23;28;;;;;;;;;;;;;;
32;24;33;23;28;;;;;;;;;;;;;;
32;25;33;23;28;;;;;;;;;;;;;;
32;24;32;22;28;;;;;;;;;;;;;;
32;25;33;23;28;;;;;;;;;;;;;;
32;24;33;23;28;;;;;;;;;;;;;;
31;25;33;23;28;;;;;;;;;;;;;;
32;25;33;23;28;;;;;;;;;;;;;;
32;24;33;23;28;;;;;;;;;;;;;;
32;24;33;23;28;;;;;;;;;;;;;;
32;24;33;23;28;;;;;;;;;;;;;;
